created_at,username,cleaned_text,hashtags,favorite_count,retweet_count,reply_count,quote_count,image_url,location,lang,tweet_url,engagement,sentiment
2025-09-23 08:50:00+00:00,,purbaya beberkan strategi indonesia untuk menjadi negara maju,[],1,1,0,1,,,in,https://x.com/undefined/status/1970410307119128812,2,neutral
2025-09-23 08:12:52+00:00,,menteri keuangan purbaya yudhi sadewa menegaskan akan menindak pegawai pajak nakal dan penunggak pajak,[],2,0,0,0,,,in,https://x.com/undefined/status/1970400964529274890,2,neutral
2025-09-23 09:18:37+00:00,,sri mulyani resmi dicopot dari kursi menkeu digantikan purbaya yudhi sadewa ihsg amp rupiah sempat goyah publik menanti arah kebijakan baru bagaimana menurut kalian apakah pergantian ini langkah tepat srimulyani purbayayudhisadewa menkeu ekonomiindonesia,"['SriMulyani', 'PurbayaYudhiSadewa', 'Menkeu', 'EkonomiIndonesia']",2,0,0,0,https://pbs.twimg.com/media/G1hURxZagAAuZ9A.jpg,,in,https://x.com/undefined/status/1970417510920135120,2,neutral
2025-09-23 10:36:04+00:00,,gw mau purbaya awasin bener tuh danantara lembaga paling powerfull utk kelola bumn gw ckup berharap sbnrnya ama danantara tp stlah mrka angkat org sekelas arief puyono jd komisaris wtf dude ngga berkelas dn intelek banget bakal bkin tambah kacau kyknya,[],2,0,1,0,,,in,https://x.com/undefined/status/1970437002387693953,2,negative
2025-09-23 13:22:26+00:00,,pengacara hotman paris mengaku sudah belanja banyak usai disinggung menteri keuangan menkeu purbaya yudhi sadewa terkait bunga deposito yang turun klik untuk baca hotmanparis,['HotmanParis'],2,0,0,0,https://pbs.twimg.com/media/G1iMA50aoAQXz_e.jpg,,in,https://x.com/undefined/status/1970478866654470359,2,neutral
2025-09-23 09:20:04+00:00,,menkeu purbaya larang rokok ilegal mulai 1 oktober 2025 dari toples warung hingga tokopedia cs,[],1,1,1,0,,,in,https://x.com/undefined/status/1970417875157688516,2,neutral
2025-09-23 11:22:53+00:00,,setuju dng men keu purbaya wajib pajak hrs dilayani dng baik jng diperas faktanya memang oknum pajak kejar target main peras,[],2,0,0,0,https://pbs.twimg.com/media/G1hwuJFbEAAbSlK.jpg,,in,https://x.com/undefined/status/1970448781486497994,2,negative
2025-09-22 14:50:49+00:00,,singkatnya sri mulyani negara ini udah fucked up jadi sekalian aja gw ancurin purbaya if we die we die together,[],1,1,0,0,,,in,https://x.com/undefined/status/1970138722068000940,2,neutral
2025-09-23 13:29:52+00:00,,tak perlu menunggu hingga 3 bulan gebrakan rp200 triliun ala menteri keuangan menkeu purbaya yudhi sadewa sudah terasa dampaknya salah satunya disampaikan hotman paris seorang pengacara yang suka pamer cincin berlian beberapa waktu lalu menkeu purbaya mengatakan komentar,[],2,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1970480636277530624/img/KMo4uwAue6oApCxn.jpg,,in,https://x.com/undefined/status/1970480739801280933,2,neutral
2025-09-24 01:53:14+00:00,,mantri bri teko lapo sih mas koyo kekurangan duit bank e kurang opo pak purbaya menggelontorkan wang kene cair ke meneh wae bakul matengan bayoran lama,[],1,0,0,0,,,in,https://x.com/undefined/status/1970667814118900038,1,neutral
2025-09-24 01:13:48+00:00,,ekonom puji 3 kebijakan ekonomi menkeu purbaya via,[],0,1,0,0,,,in,https://x.com/undefined/status/1970657887484776911,1,neutral
2025-09-23 06:27:32+00:00,,purbaya effect nyata saham rokok kompak terbang tinggi,[],0,1,0,0,,,in,https://x.com/undefined/status/1970374455152263545,1,positive
2025-09-23 11:25:27+00:00,,purbaya soal tarif cukai rokok 2026 kita ketemu industri dulu,[],1,0,0,0,,,in,https://x.com/undefined/status/1970449429120307607,1,neutral
2025-09-22 13:29:00+00:00,,mereka mulai sadar pak purbaya mencuri perhatian dari rakyat,[],1,0,0,0,,,in,https://x.com/undefined/status/1970118134360334739,1,neutral
2025-09-22 13:08:10+00:00,,sepertinya belum dihitung ujar purbaya menkeu gajiasn2025 kenaikangajiasn baca selengkapnya,"['menkeu', 'gajiasn2025', 'kenaikangajiasn']",0,1,0,0,https://pbs.twimg.com/media/G1c_N9QbEAAKeyb.jpg,,in,https://x.com/undefined/status/1970112891044212776,1,neutral
2025-09-24 08:42:32+00:00,,menteri keuangan purbaya yudi sadewa tidak setuju melakukan tax amnesty atau pengampunan pajak,[],1,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1970770695358697472/img/v9xjxlIwiGPipv7u.jpg,,in,https://x.com/undefined/status/1970770816444117483,1,neutral
2025-09-23 11:31:59+00:00,,bisa jg analisa saya jkwi menaikan cukai rokok secara firaun kata purbaya sedangkan petholan bloomberg ada yg anti nikotin karena bisnis farmasi,[],1,0,0,0,,,in,https://x.com/undefined/status/1970451072096555082,1,neutral
2025-09-23 11:34:47+00:00,,yakan lagi proses bkn statement doang buktinya si hotman tuh sampe berisik ke pak purbaya akibat kebijakan baru pak purbaya,[],1,0,0,0,,,in,https://x.com/undefined/status/1970451776236331519,1,negative
2025-09-23 12:22:11+00:00,,respons menkeu purbaya kepala bgn pede anggaran mbg rp 71 triliun bakal terserap,[],1,0,1,0,,,in,https://x.com/undefined/status/1970463707156357399,1,neutral
2025-09-23 12:00:01+00:00,,battle akademik purbaya vs sri mulyani siapa lebih unggul di publikasi ilmiah sri mulyani banyak publikasi tercatat di jurnal internasional amp sinta purbaya rekam jejak riset lebih minim lebih menonjol di kebijakan ekonomi,[],1,0,0,0,https://pbs.twimg.com/media/G1g44IraYAAwY2f.jpg,,in,https://x.com/undefined/status/1970458129126301858,1,neutral
2025-09-23 11:38:47+00:00,,lebih keren purbaya tapi tetap kita lihat kinerja 6 bulan kedepan,[],1,0,0,0,,,in,https://x.com/undefined/status/1970452785213882472,1,negative
2025-09-24 03:28:50+00:00,,jadi ketua lps purbaya pastikan anggito tidak rangkap jabatan,[],1,0,0,0,,,in,https://x.com/undefined/status/1970691871057027173,1,neutral
2025-09-23 04:00:00+00:00,,menteri keuangan purbaya yudhi sadewa menyoroti turunnya kinerja industri rokok ia bahkan berencana turun langsung ke jawa timur untuk melihat kondisi para pengusaha dan pekerja rokok di sana gtgt detikfinance menterikeuangan tarifcukairokok,"['detikfinance', 'menterikeuangan', 'tarifcukairokok']",1,0,0,0,https://pbs.twimg.com/media/G1dmMM9b0AA0bA_.jpg,,in,https://x.com/undefined/status/1970337325776277957,1,neutral
2025-09-23 04:10:30+00:00,,coretax itu bukan soal it tapi soal orang pajak yg tidak siap kehilangan fee dari bertatap muka purbaya,"['Coretax', 'purbaya']",1,0,0,0,,,in,https://x.com/undefined/status/1970339971115667504,1,negative
2025-09-23 04:37:14+00:00,,video menteri keuangan purbaya kejar rokok ilegal sampai ke toples warung selain yang beredar di marketplace atau pasar online juga akan dikejar hingga ke warungwarung kelontong dada,['Dada'],1,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1970346459817222147/img/MQxgOYVI6Rclyk2q.jpg,,in,https://x.com/undefined/status/1970346698187907253,1,neutral
2025-09-23 02:55:41+00:00,,begini cara purbaya kejar 200 penunggak pajak dengan utang rp 60 t,[],1,0,0,0,,,in,https://x.com/undefined/status/1970321141328965883,1,neutral
2025-09-24 03:29:30+00:00,,1 purbaya gak perlu mainkan jargon soemitronomics akan dibaca sbg upaya menjilat prabowo gak ada yg percaya akan terjadi 2 keadilan sosial bagi seluruh rakyat indonesia amp pasal 33 uud 45 saja gak kelihatan wujudnya 3 indonesia yg kaya makin kaya yg miskin makin miskin,[],1,0,0,0,,,in,https://x.com/undefined/status/1970692041064751251,1,negative
2025-09-22 13:01:16+00:00,,purbaya ketua lps kan,[],1,0,0,0,,,in,https://x.com/undefined/status/1970111154006684128,1,neutral
2025-09-24 09:05:21+00:00,,pak purbaya mau evaluasi mbg semoga aja deh soalnya d jabar udh 5000 korban leracunan br kemaren 300an orang hari ini ada lagi yg keracunan,[],1,0,0,0,,,in,https://x.com/undefined/status/1970776559998140705,1,neutral
2025-09-23 12:08:00+00:00,,dapatkan bonus rp 10000 saldo pas download apk shopeepay caranya upgrade ke shopeepay plus log in dengan shopee amp masukin kode referral ff6jwv5wp diskon promo info freelance job receh bonus prabowo erick thohir bahlil prabowo jokowi purbaya sehun,[],1,0,0,0,,,in,https://x.com/undefined/status/1970460135689482263,1,neutral
2025-09-23 06:18:33+00:00,,menteri keuangan purbaya yudhi sadewa melaporkan realisasi apbn alami defisit sebesar rp321 6 triliun hingga agustus 2025 angka tersebut setara dengan 1 35 persen terhadap pdb selengkapnya apbn defisitapbn menkeupurbaya menkeu purbaya keuangan,"['apbn', 'defisitapbn', 'menkeupurbaya', 'menkeu', 'purbaya', 'keuangan']",1,0,0,0,https://pbs.twimg.com/media/G1grEI6bUAAdNB3.jpg,,in,https://x.com/undefined/status/1970372194204295226,1,neutral
2025-09-23 06:00:01+00:00,,mana luhut masih listyo masih purbaya masih bahlil erick banyak masihan,[],1,0,0,0,,,in,https://x.com/undefined/status/1970367528968016231,1,neutral
2025-09-23 05:29:13+00:00,,kalo perlu yang markirin uang miliaran amp triliunan di bank itu di potong uangnya bukan malah di bungain sudah bener kebijakan pak purbaya ini uang harus diputar supaya ekonomi jalan lebih kencang,[],1,0,0,0,,,in,https://x.com/undefined/status/1970359779660046405,1,negative
2025-09-24 01:01:55+00:00,,purbaya bahaya secara politik dgn gayanya yg slengean tp serius dia disukai anggota2 dpr apabila langkah2 dia terbukti berhasil bakal melesat ada peluang dia bisa diusung parpol2 calon wapres prabowo anies menurut saya sdh benar2 tamat karier politik nya,[],0,1,1,0,,,in,https://x.com/undefined/status/1970654899206791229,1,positive
2025-09-24 01:08:45+00:00,,pak purbaya plis ini coretax jangan ribet2 kita mau bayar pajak loh ini bukan mau ngambil duit negara,[],1,0,0,0,,,in,https://x.com/undefined/status/1970656617306919318,1,negative
2025-09-23 03:17:14+00:00,,menkeu purbaya janji coretax beres dalam 1 bulan siap boyong ahli it dari luar negeri buat percepat perbaikan bagaimana menurut kamu solusi teknologi bisa angkat penerimaan pajak,[],1,0,1,1,https://pbs.twimg.com/media/G1gBkEAaoAI20Bx.jpg,,in,https://x.com/undefined/status/1970326564274635128,1,neutral
2025-09-24 03:59:14+00:00,,menteri keuangan purbaya yudhi sadewa berkomitmen tidak mau menambah utang terlalu besar begini katanya,[],1,0,1,0,,,in,https://x.com/undefined/status/1970699520960012502,1,neutral
2025-09-24 04:03:11+00:00,,purbaya janji akan berantas rokok ilegal dan oknum beacukai simak selengkapnya baca artikel lainnya di news most1058 purbaya rokokilegal beacukai,"['News', 'Most1058', 'Purbaya', 'RokokIlegal', 'Beacukai']",1,0,0,0,,,in,https://x.com/undefined/status/1970700515928658270,1,neutral
2025-09-23 03:24:19+00:00,,ngeliat replyan orang² x disini kek org kebangetan bego udah bener tupoksi mentri menkeu berkaitan cukai tapi seakanakan perdagangan rokok jga dilampiaskan kata² ga nyambung ke pak purbaya lu² pada kan punya mentri perdagangan suruh kerja ngapa hadeh,[],1,0,0,0,,,in,https://x.com/undefined/status/1970328347759780094,1,negative
2025-09-23 03:38:45+00:00,,live sidang paripurna ke 5 dpr ri kinerja menkeu purbaya diapresiasi,[],1,0,0,0,,,in,https://x.com/undefined/status/1970331979414749587,1,neutral
2025-09-23 03:37:08+00:00,,ekspresi ngakak menteri purbaya diprotes hotman paris gegara bunga deposito turun,[],1,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1970331532561895424/pu/img/XWouWAvBg59g7_pr.jpg,,in,https://x.com/undefined/status/1970331574303596646,1,neutral
2025-09-24 02:45:44+00:00,,valid ga ni wong anggaran aja mau ditarik sama pak purbaya ditambahin gimana ini maksudnya hati hati dalam menyebarkan informasi,[],1,0,0,0,,,in,https://x.com/undefined/status/1970681025392148502,1,negative
2025-09-23 05:14:18+00:00,,menteri keuangan purbaya yudhi sadewa berjanji akan membenahi sistem perpajakan coretax dalam waktu sebulan ia mengatakan akan melibatkan tenaga ahli teknologi informasi it dari luar direktorat jenderal pajak djp untuk mempercepat perbaikan saya akan lihat coretax seperti,[],1,0,0,1,https://pbs.twimg.com/amplify_video_thumb/1970355935366586368/img/2hPfzyc9a8iZlHUk.jpg,,in,https://x.com/undefined/status/1970356026785579383,1,neutral
2025-09-23 02:57:27+00:00,,curiga purbaya megang saham rokok,[],1,0,0,0,,,in,https://x.com/undefined/status/1970321584524321109,1,neutral
2025-09-23 22:00:00+00:00,,visi indonesia emas 2045 demokrat optimis menkeu purbaya mampu menjaga keseimbangan fiskal dan moneter ahy demokrat fiskal moneter,"['ahy', 'demokrat', 'fiskal', 'moneter']",1,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1970362832438149120/img/S626xxKTIhp7Ly07.jpg,,in,https://x.com/undefined/status/1970609116742877548,1,neutral
2025-09-23 07:25:28+00:00,,guyonan serius purbaya saat rapat paripurna dpr yang punya uang saya harusnya kalian oke,[],1,0,2,0,,,in,https://x.com/undefined/status/1970389035450540249,1,neutral
2025-09-23 01:12:06+00:00,,hoaks beredar di facebook tangkapan layar artikel seolaholah menkeu purbaya yudhi sadewa meminta rakyat menyumbang bila ingin ekonomi maju lagi,[],1,0,1,0,https://pbs.twimg.com/media/G1fkcGmbwAA5RlX.jpg,,in,https://x.com/undefined/status/1970295072265838742,1,neutral
2025-09-23 01:16:24+00:00,,purbaya masuk lagi namanya bang kan uda jadi menkeu,[],1,0,1,0,,,in,https://x.com/undefined/status/1970296156577321016,1,neutral
2025-09-23 06:51:14+00:00,,api beri catatan ke purbaya usai janji berantas impor ilegal,[],0,1,0,0,,,in,https://x.com/undefined/status/1970380417489609103,1,neutral
2025-09-23 07:03:14+00:00,,waktu jawab media bloomberg purbaya kayak gak seneng,[],1,0,0,0,,,in,https://x.com/undefined/status/1970383437468221711,1,negative
2025-09-23 00:58:51+00:00,,hmmmpak menteri purbaya tulung jgn ikut2an nyapres yooo cukup jaga gawang keuangan aja,[],1,0,0,0,,,in,https://x.com/undefined/status/1970291737211085297,1,negative
2025-09-23 23:05:34+00:00,,gua liat purbaya bakal kerja sendirian dah kebijakannya pasti banyak ditentang pejabat lain soalnya,[],1,0,0,0,,,in,https://x.com/undefined/status/1970625619148128708,1,negative
2025-09-24 00:03:04+00:00,,pt mirae asset sekuritas indonesia menilai reshuffle kabinet terbaru yang dilakukan presiden prabowo subianto khususnya penggantian menteri keuangan menjadi perhatian utama pelaku pasar karena akan menentukan arah kebijakan fiskal ke depan,[],0,1,0,0,,,in,https://x.com/undefined/status/1970640086674072037,1,neutral
2025-09-24 05:21:00+00:00,,dapatkan bonus 10000 saldo pas download apk shopeepay caranya upgrade ke spay plus log in dg shopee amp masukin kode referral ff6jwv5wp diskon promo info freelance job receh zonauang alwin jabarti kiemas megawati prabowo jokowi purbaya trump gibran,[],1,0,0,0,,,in,https://x.com/undefined/status/1970720098022498818,1,neutral
2025-09-24 00:05:40+00:00,,bisakah apbn di era prabowo tak defisit ini kata purbaya,[],1,0,0,0,,,in,https://x.com/undefined/status/1970640743913132335,1,neutral
2025-09-24 04:31:46+00:00,,menkeu purbaya juga mengapresiasi sinergi serta kerja sama dari seluruh pimpinan dan anggota dpr ri serta dengan senang hati menerima masukan untuk pengelolaan apbn yang lebih baik,[],1,0,1,0,https://pbs.twimg.com/media/G1lcNuZaoAA5Pp_.jpg,,in,https://x.com/undefined/status/1970707708333695149,1,positive
2025-09-24 04:26:00+00:00,,dapatkan bonus rp 10000 saldo pas download apk shopeepay caranya upgrade ke shopeepay plus log in dengan shopee amp masukin kode referral ff6jwv5wp diskon promo info freelance job receh bonus prabowo megawati gibran jokowi purbaya trump cliza sehun,[],1,0,0,0,,,in,https://x.com/undefined/status/1970706256747794587,1,neutral
2025-09-24 04:16:34+00:00,,menakar jurus purbaya kejar pertumbuhan ekonomi tanpa utang,[],1,0,0,0,,,in,https://x.com/undefined/status/1970703884533526804,1,neutral
2025-09-23 06:44:26+00:00,,kemarin wartawannya abis di skak sama menkeu purbaya,[],1,0,0,0,,,in,https://x.com/undefined/status/1970378709606768992,1,neutral
2025-09-23 16:14:55+00:00,,bang lu orgny pak purbaya,[],1,0,0,0,,,in,https://x.com/undefined/status/1970522274613903698,1,neutral
2025-09-23 16:10:02+00:00,,sesumbar basmi rokok ilegal purbaya ancam tindak oknum bea cukai hingga kemenkeu yang terlibat,[],1,0,0,0,,,in,https://x.com/undefined/status/1970521044168646802,1,neutral
2025-09-23 15:43:16+00:00,,purbaya sadewa dan warna baru kabinet merah putih,[],1,0,0,0,https://pbs.twimg.com/media/G1isUh_aoAs_-zz.jpg,,in,https://x.com/undefined/status/1970514308594573476,1,neutral
2025-09-23 00:34:04+00:00,,profil anggito abimanyu ketua lps pilihan komisi xi pengganti purbaya,[],1,0,0,1,,,in,https://x.com/undefined/status/1970285503850451172,1,neutral
2025-09-24 07:14:34+00:00,,sita dong seperti ucapan purbaya,[],1,0,0,0,,,in,https://x.com/undefined/status/1970748679087894980,1,neutral
2025-09-22 19:37:34+00:00,,video purbaya cerita diprotes hotman paris gegara bunga deposito turun,[],1,0,0,0,,,in,https://x.com/undefined/status/1970210883449298978,1,neutral
2025-09-24 06:46:00+00:00,,dapatkan bonus rp 10000 saldo pas download apk shopeepay caranya upgrade ke shopeepay plus log in dengan shopee amp masukin kode referral ff6jwv5wp diskon promo info freelance job receh bonus prabowo gibran jokowi purbaya jimmy choo heeseung,[],1,0,0,0,,,in,https://x.com/undefined/status/1970741488993911213,1,neutral
2025-09-24 07:10:05+00:00,,kelemahan purbaya terlalu banyak bicara tanpa diwujudkan dg regulasi yg jelas sehingga terjadi kebingungan pasar,[],1,0,0,0,,,in,https://x.com/undefined/status/1970747552787243104,1,negative
2025-09-23 08:04:36+00:00,,purbaya sorot anggaran tak terserap langsung dialihkan ke bansos,[],0,1,2,0,https://pbs.twimg.com/media/G1hC7PqbAAATxEJ.jpg,,in,https://x.com/undefined/status/1970398882627793238,1,neutral
2025-09-23 08:03:21+00:00,,purbaya ungkap jurus apbn tanpa defisit sesuai harapan prabowo,[],0,1,0,0,,,in,https://x.com/undefined/status/1970398569338454327,1,neutral
2025-09-23 00:12:00+00:00,,dapatkan bonus 10000 saldo pas download apk shopeepay caranya upgrade ke spay plus log in dg shopee amp masukin kode referral ff6jwv5wp diskon promo info freelance job receh zonauang kominfo erick thohir bahlil prabowo jokowi purbaya megawati payday,[],1,0,0,0,https://pbs.twimg.com/media/G1fAoj2bQAA4SIp.jpg,,in,https://x.com/undefined/status/1970279947785666941,1,neutral
2025-09-23 07:29:30+00:00,,nanti yang terlibat kita akan sikat termasuk kalau ada yang terlibat dari bea cukai maupun orang kementerian keuangan kata menkeu purbaya yudhi sadewa saat konferensi pers apbn kita di kantor kemenkeu jakarta senin 229beacukai cukairokok rokokilegal purbaya,"['beacukai', 'cukairokok', 'rokokilegal', 'purbaya']",1,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1970389881374605312/pu/img/VEDcP7yfbbwDzTLg.jpg,,in,https://x.com/undefined/status/1970390048031023313,1,neutral
2025-09-24 00:02:30+00:00,,negeriku jadi sarang penyamun dari smi ke purbaya apapun gebrakannya tak akan mengefek pd kesejahteraan krn kekuasaan memiliki konflik interest dengan hal2 yg perlu diperangi dibereskan kekuasaan jadi bagian dari kekotoran negeri sapu kotor mustahil bisa membersihkan,[],1,0,0,1,https://pbs.twimg.com/media/G1kelaCaoAQuTei.jpg,,in,https://x.com/undefined/status/1970639947146371322,1,negative
2025-09-23 18:13:37+00:00,,menkeu purbaya ini sepertinya menyasar wajib pajak kakap,[],1,0,1,0,,,in,https://x.com/undefined/status/1970552144924463158,1,neutral
2025-09-23 07:43:29+00:00,,menteri keuangan ri purbaya yudhi sadewa memastikan anggito abimanyu akan melepaskan jabatannya sebagai wakil menteri keuangan wamenkeu setelah resmi ditetapkan sebagai ketua dewan komisioner dk lembaga penjamin simpanan lps periode 20252030 enggak rangkap,[],1,0,0,0,https://pbs.twimg.com/media/G1g-chRaoAAaMnp.jpg,,in,https://x.com/undefined/status/1970393569983897879,1,neutral
2025-09-23 07:55:53+00:00,,hotman paris protes bunga deposito turun menkeu purbaya itu tujuan kami untuk dorong ekonomi menteri,[],0,1,0,0,,,in,https://x.com/undefined/status/1970396688226681333,1,neutral
2025-09-23 07:35:43+00:00,,anggito abimanyu terpilih jadi bos lps gantikan purbaya yudhi sadewa berikut daftar nama dewan komisioner pilihan dpr,[],1,0,0,0,,,in,https://x.com/undefined/status/1970391614255190118,1,neutral
2025-09-23 07:35:10+00:00,,informasi lebih lanjut mengenai besaran kenaikan gaji asn tnipolri dan pejabat negara akan disampaikan setelah proses perhitungan selesai dilakukan oleh kementerian keuangan lewat,[],1,0,0,0,,,in,https://x.com/undefined/status/1970391477344969102,1,neutral
2025-09-23 07:38:54+00:00,,purbaya tak mainmain enggak ada lagi cerita pegawai pajak memeras,[],1,0,0,0,,,in,https://x.com/undefined/status/1970392414901936407,1,neutral
2025-09-23 02:41:48+00:00,,ini dah kumpul beberapa pak purbaya tinggal serok dah,[],1,0,0,0,https://pbs.twimg.com/media/G1f5dTiaoAYAjc2.jpg,,in,https://x.com/undefined/status/1970317647637291473,1,neutral
2025-09-23 06:49:30+00:00,,kemarin purbaya ga suka dgn pertanyaan wartawan bloombergs eh skrg si koplak diangkat kira2 knp,[],1,0,0,1,https://pbs.twimg.com/media/G1gyJtzbAAAKas5.jpg,,in,https://x.com/undefined/status/1970379982850711699,1,negative
2025-09-23 06:55:52+00:00,,anggito abimanyu terpilih jadi ketua dk lps gantikan purbaya,[],1,0,0,0,,,in,https://x.com/undefined/status/1970381583921410073,1,neutral
2025-09-24 00:51:53+00:00,,ini penjelasan dari menteri keuangan purbaya,[],1,0,0,0,,,in,https://x.com/undefined/status/1970652374399320500,1,neutral
2025-09-24 00:55:21+00:00,,kata menkeu purbaya petuga spajak jng suka meras jg jng suka rekayasa unt kejar target,[],1,0,0,0,https://pbs.twimg.com/media/G1kqrbqaoAEk5ES.jpg,,in,https://x.com/undefined/status/1970653244813983991,1,negative
2025-09-23 14:50:49+00:00,,reli saham empat emiten rokok di bursa efek indonesia bei masih berlanjut imbas menteri keuangan purbaya sadewa yang berencana meninjau ulang kebijakan cukai rokok yang sempat dilanggengkan oleh sri mulyani pada masa jabatannya baca selengkapnya,[],1,0,0,0,https://pbs.twimg.com/media/G1igUEtaUAAMKfT.jpg,,in,https://x.com/undefined/status/1970501112387235968,1,neutral
2025-09-23 14:46:22+00:00,,berdasarkan data terbaru juni 2025 total kredit bank mandiri rp1701 t konsolidasi mendekati dpk rp1828 t dengan ldr 90 1 bank only pascainjeksi rp55 t september ldr turun lebih lanjut 8788 menkeu purbaya sebut ekonomi melambat karena likuiditas masyarakat kering,[],1,0,1,0,,,in,https://x.com/undefined/status/1970499989802725751,1,neutral
2025-09-23 08:26:39+00:00,,purbaya kejar target 2026 tarif cukai rokok tak harus naik,[],0,1,0,0,,,in,https://x.com/undefined/status/1970404433009025423,1,neutral
2025-09-23 08:30:47+00:00,,top pak purbaya,[],1,0,0,0,,,in,https://x.com/undefined/status/1970405470906335534,1,positive
2025-09-23 08:38:38+00:00,,buzzer purbaya paling depan wkwkwk kita lihat aja,[],1,0,1,0,,,in,https://x.com/undefined/status/1970407447132283366,1,neutral
2025-09-23 08:25:42+00:00,,respons penilaian defisit purbaya minta lembaga rating bercermin,[],0,1,0,0,,,in,https://x.com/undefined/status/1970404190825627782,1,neutral
2025-09-23 08:22:00+00:00,,menkeu purbaya yudhi sadewa menyampaikan pemerintah akan membentuk satgas percepatan program strategis seperti apa,[],1,0,0,0,,,in,https://x.com/undefined/status/1970403260293898372,1,neutral
2025-09-23 08:24:00+00:00,,menteri keuangan purbaya menanggapi harapan prabowo untuk apbn tanpa defisit pada 20272028 apa katanya,[],1,0,0,1,,,in,https://x.com/undefined/status/1970403763836932592,1,neutral
2025-09-22 19:23:21+00:00,,idenya fantastis digaungkan saat pilpres pas pelaksanaan cm dianggarkan 8000porsi menkeu purbaya lg sorot yg diserap 13 triliun yg 50 triliun ga jelas lari kemana beliau usul mbg mending dibatalkan dananya dipakai yg lain drpd liat siswa2 keracunan,[],1,0,0,0,,,in,https://x.com/undefined/status/1970207308467826974,1,negative
2025-09-22 16:40:00+00:00,,purbaya tak ada manipulasi angka pertumbuhan ekonomi oleh bps,[],1,0,0,0,,,in,https://x.com/undefined/status/1970166198441849069,1,neutral
2025-09-22 16:45:07+00:00,,purbaya yudhi sadewa wong bungurasih,[],1,0,0,0,,,in,https://x.com/undefined/status/1970167487485616299,1,neutral
2025-09-22 17:00:21+00:00,,anggito abimanyu jadi ketua lps gantikan purbaya,[],0,1,0,0,,,in,https://x.com/undefined/status/1970171321557623149,1,neutral
2025-09-23 09:05:17+00:00,,bilang ke wowo jangan ngomong mulu ke media wajib pajak lapor maling suruh nangkep sendiri wajib pajak mau bikin usaha dipalak ormas wajib pajak mbg keracunan disuruh tutup mulut pak purbaya otoritas lu ga segede yg lu bayangin,[],1,0,0,0,,,in,https://x.com/undefined/status/1970414153023266991,1,negative
2025-09-23 09:09:40+00:00,,penerimaan pajak yang menjadi salah satu sumber utama pendapatan negara menghadapi tantangan besar akibat perlambatan ekonomi pajak kemenkeu purbaya menkeu fypシviral,"['pajak', 'kemenkeu', 'purbaya', 'menkeu', 'fypシviral']",1,0,0,0,https://pbs.twimg.com/media/G1hR_eQaIAAHMNy.png,,in,https://x.com/undefined/status/1970415256150425608,1,neutral
2025-09-24 07:21:00+00:00,,dapatkan bonus 10000 saldo pas download apk shopeepay caranya upgrade ke spay plus log in dg shopee amp masukin kode referral ff6jwv5wp diskon promo info freelance job receh zonauang alwin jabarti kiemas purbaya gibran tom lembong prabowo tasya farasya,[],1,0,0,0,https://pbs.twimg.com/media/G1mAeHtaoAMeB_P.jpg,,in,https://x.com/undefined/status/1970750296931680640,1,neutral
2025-09-22 16:02:37+00:00,,pertahanan yang kuat adalah fondasi kedaulatan presiden dalam pidato nota keuangan 15 agustus 2025 siang ini menkeu purbaya bertemu dengan menhan sjamsoeddin guna membahas dukungan terhadap dalam rangka menjaga keamanan dan kedaulatan,[],0,1,0,0,https://pbs.twimg.com/media/G1dnJ8mbAAAVjaa.jpg,,in,https://x.com/undefined/status/1970156792501133406,1,neutral
2025-09-23 09:01:00+00:00,,purbaya sebut protes hotman paris bukti kebijakan dana rp200 t jalan purbaya menkeu hotmanparis himbara deposito protes,"['purbaya', 'menkeu', 'hotmanparis', 'himbara', 'deposito', 'protes']",1,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1970412941263675395/pu/img/G7uIBOkjxjbvpfmo.jpg,,in,https://x.com/undefined/status/1970413075238121639,1,neutral
2025-09-23 15:31:35+00:00,,minggir guys ini dia menteri keuangan yg baru gantiin purbaya,[],1,0,0,0,https://pbs.twimg.com/media/G1ippN3bYAE6qfF.jpg,,in,https://x.com/undefined/status/1970511369473810684,1,negative
2025-09-23 15:01:00+00:00,,menteri kuangan purbaya yudhi sadewa akan menyisir anggarananggaran negara yang tidak terserap secara optimal purbaya mengatakan daripada mengendap maka sebaiknya anggaran tersebut dialihkan langsung ke masyarakat dalam bentuk subsidi hal tersebut disampaikan purbaya,[],0,1,0,0,https://pbs.twimg.com/amplify_video_thumb/1970497914075258882/img/UrBcfrw1up0ScPZo.jpg,,in,https://x.com/undefined/status/1970503672938238434,1,neutral
2025-09-23 08:43:01+00:00,,purbaya paksa 200 penunggak pajak lunasi utang rp60 t minggu ini,[],1,0,0,0,,,in,https://x.com/undefined/status/1970408551932928211,1,neutral
2025-09-23 08:40:46+00:00,,menteri keuangan ri purbaya yudhi sadewa meminta dpr ri untuk terus mengawal pelaksanaan anggaran pendapatan dan belanja negara apbn,[],1,0,0,0,,,in,https://x.com/undefined/status/1970407982707200432,1,neutral
